record_id,date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue,date_hour,service_period,weekend_label,high_revenue_label
1649,2024-09-10,13:15:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Delivery,103,Emily,13,Tuesday,9,September,1,False,False,2024-09-10 13:00:00,Lunch,Weekday,Other record
1650,2024-01-04,18:15:00,Filet Mignon,Entree,2.0,42,84.0,Cash,Dine-In,105,Nina,18,Thursday,1,January,3,False,True,2024-01-04 18:00:00,Dinner,Weekday,High-value record
1651,2024-03-02,19:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Takeaway,101,Sarah,19,Saturday,3,March,5,True,False,2024-03-02 19:00:00,Dinner,Weekend,Other record
1652,2024-09-15,18:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Takeaway,104,Carlos,18,Sunday,9,September,6,True,True,2024-09-15 18:00:00,Dinner,Weekend,High-value record
1653,2024-04-04,14:30:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Mobile Payment,Delivery,101,Sarah,14,Thursday,4,April,3,False,False,2024-04-04 14:00:00,Lunch,Weekday,Other record
1654,2024-08-09,13:00:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Delivery,102,Jake,13,Friday,8,August,4,False,True,2024-08-09 13:00:00,Lunch,Weekday,High-value record
1655,2024-03-28,19:15:00,Old Fashioned,Beverage,9.0,12,108.0,Credit Card,Takeaway,101,Sarah,19,Thursday,3,March,3,False,True,2024-03-28 19:00:00,Dinner,Weekday,High-value record
1656,2024-10-28,18:30:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Credit Card,Takeaway,101,Sarah,18,Monday,10,October,0,False,True,2024-10-28 18:00:00,Dinner,Weekday,High-value record
1657,2024-08-25,17:45:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Takeaway,101,Sarah,17,Sunday,8,August,6,True,True,2024-08-25 17:00:00,Dinner,Weekend,High-value record
1658,2024-10-15,17:00:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Cash,Delivery,105,Nina,17,Tuesday,10,October,1,False,False,2024-10-15 17:00:00,Dinner,Weekday,Other record
1659,2024-08-15,11:30:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Takeaway,103,Emily,11,Thursday,8,August,3,False,True,2024-08-15 11:00:00,Lunch,Weekday,High-value record
1660,2024-01-05,13:30:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Cash,Takeaway,105,Nina,13,Friday,1,January,4,False,True,2024-01-05 13:00:00,Lunch,Weekday,High-value record
1661,2024-07-18,19:00:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Delivery,105,Nina,19,Thursday,7,July,3,False,True,2024-07-18 19:00:00,Dinner,Weekday,High-value record
1662,2024-06-22,18:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Dine-In,104,Carlos,18,Saturday,6,June,5,True,True,2024-06-22 18:00:00,Dinner,Weekend,High-value record
1663,2024-07-11,18:15:00,Chocolate Lava Cake,Dessert,10.0,9,90.0,Mobile Payment,Delivery,103,Emily,18,Thursday,7,July,3,False,True,2024-07-11 18:00:00,Dinner,Weekday,High-value record
1664,2024-03-07,22:30:00,Chocolate Lava Cake,Dessert,9.0,9,81.0,Credit Card,Delivery,105,Nina,22,Thursday,3,March,3,False,True,2024-03-07 22:00:00,Dinner,Weekday,High-value record
1665,2024-07-25,12:00:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Dine-In,101,Sarah,12,Thursday,7,July,3,False,True,2024-07-25 12:00:00,Lunch,Weekday,High-value record
1666,2024-09-12,21:45:00,Mashed Potatoes,Side,5.0,7,35.0,Mobile Payment,Dine-In,101,Sarah,21,Thursday,9,September,3,False,False,2024-09-12 21:00:00,Dinner,Weekday,Other record
1667,2024-03-30,22:45:00,Grilled Asparagus,Side,2.0,8,16.0,Cash,Delivery,103,Emily,22,Saturday,3,March,5,True,False,2024-03-30 22:00:00,Dinner,Weekend,Other record
1668,2024-02-28,11:00:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Delivery,101,Sarah,11,Wednesday,2,February,2,False,False,2024-02-28 11:00:00,Lunch,Weekday,Other record
1669,2024-03-30,16:00:00,Truffle Fries,Side,8.0,8,64.0,Credit Card,Dine-In,105,Nina,16,Saturday,3,March,5,True,True,2024-03-30 16:00:00,Lunch,Weekend,High-value record
1670,2024-10-11,14:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Delivery,103,Emily,14,Friday,10,October,4,False,True,2024-10-11 14:00:00,Lunch,Weekday,High-value record
1671,2024-04-25,14:15:00,Grilled Asparagus,Side,6.0,8,48.0,Cash,Dine-In,105,Nina,14,Thursday,4,April,3,False,False,2024-04-25 14:00:00,Lunch,Weekday,Other record
1672,2024-01-13,21:00:00,Caesar Salad,Appetizer,2.0,10,20.0,Cash,Dine-In,103,Emily,21,Saturday,1,January,5,True,False,2024-01-13 21:00:00,Dinner,Weekend,Other record
1673,2024-07-27,20:00:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,105,Nina,20,Saturday,7,July,5,True,False,2024-07-27 20:00:00,Dinner,Weekend,Other record
1674,2024-09-11,14:15:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Takeaway,103,Emily,14,Wednesday,9,September,2,False,False,2024-09-11 14:00:00,Lunch,Weekday,Other record
1675,2024-11-12,19:15:00,Filet Mignon,Entree,9.0,42,378.0,Credit Card,Delivery,104,Carlos,19,Tuesday,11,November,1,False,True,2024-11-12 19:00:00,Dinner,Weekday,High-value record
1676,2024-02-06,20:00:00,New York Strip,Entree,9.0,38,342.0,Credit Card,Dine-In,101,Sarah,20,Tuesday,2,February,1,False,True,2024-02-06 20:00:00,Dinner,Weekday,High-value record
1677,2024-09-12,14:00:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Credit Card,Dine-In,102,Jake,14,Thursday,9,September,3,False,False,2024-09-12 14:00:00,Lunch,Weekday,Other record
1678,2024-05-28,15:45:00,Truffle Fries,Side,3.0,8,24.0,Cash,Dine-In,103,Emily,15,Tuesday,5,May,1,False,False,2024-05-28 15:00:00,Lunch,Weekday,Other record
1679,2024-02-08,19:15:00,Cabernet Sauvignon,Beverage,12.0,16,192.0,Mobile Payment,Takeaway,104,Carlos,19,Thursday,2,February,3,False,True,2024-02-08 19:00:00,Dinner,Weekday,High-value record
1680,2024-11-12,11:00:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Credit Card,Delivery,101,Sarah,11,Tuesday,11,November,1,False,False,2024-11-12 11:00:00,Lunch,Weekday,Other record
1681,2024-01-17,16:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Dine-In,102,Jake,16,Wednesday,1,January,2,False,False,2024-01-17 16:00:00,Lunch,Weekday,Other record
1682,2024-04-14,19:30:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Takeaway,101,Sarah,19,Sunday,4,April,6,True,False,2024-04-14 19:00:00,Dinner,Weekend,Other record
1683,2024-10-15,20:00:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Delivery,105,Nina,20,Tuesday,10,October,1,False,False,2024-10-15 20:00:00,Dinner,Weekday,Other record
1684,2024-02-11,19:45:00,New York Strip,Entree,7.0,38,266.0,Mobile Payment,Dine-In,101,Sarah,19,Sunday,2,February,6,True,True,2024-02-11 19:00:00,Dinner,Weekend,High-value record
1685,2024-01-19,18:15:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Credit Card,Takeaway,103,Emily,18,Friday,1,January,4,False,True,2024-01-19 18:00:00,Dinner,Weekday,High-value record
1686,2024-04-26,11:00:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Delivery,104,Carlos,11,Friday,4,April,4,False,True,2024-04-26 11:00:00,Lunch,Weekday,High-value record
1687,2024-12-15,21:00:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Cash,Takeaway,104,Carlos,21,Sunday,12,December,6,True,True,2024-12-15 21:00:00,Dinner,Weekend,High-value record
1688,2024-12-22,13:45:00,Truffle Fries,Side,5.0,8,40.0,Mobile Payment,Dine-In,101,Sarah,13,Sunday,12,December,6,True,False,2024-12-22 13:00:00,Lunch,Weekend,Other record
1689,2024-08-12,12:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Takeaway,101,Sarah,12,Monday,8,August,0,False,False,2024-08-12 12:00:00,Lunch,Weekday,Other record
1690,2024-05-01,14:00:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Takeaway,105,Nina,14,Wednesday,5,May,2,False,False,2024-05-01 14:00:00,Lunch,Weekday,Other record
1691,2024-10-17,11:00:00,Truffle Fries,Side,2.0,8,16.0,Cash,Dine-In,101,Sarah,11,Thursday,10,October,3,False,False,2024-10-17 11:00:00,Lunch,Weekday,Other record
1692,2024-03-05,18:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Takeaway,105,Nina,18,Tuesday,3,March,1,False,False,2024-03-05 18:00:00,Dinner,Weekday,Other record
1693,2024-12-01,14:30:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Takeaway,101,Sarah,14,Sunday,12,December,6,True,True,2024-12-01 14:00:00,Lunch,Weekend,High-value record
1694,2024-12-02,12:00:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Cash,Takeaway,103,Emily,12,Monday,12,December,0,False,True,2024-12-02 12:00:00,Lunch,Weekday,High-value record
1695,2024-04-22,18:30:00,Mashed Potatoes,Side,12.0,7,84.0,Credit Card,Delivery,102,Jake,18,Monday,4,April,0,False,True,2024-04-22 18:00:00,Dinner,Weekday,High-value record
1696,2024-09-26,15:30:00,Truffle Fries,Side,5.0,8,40.0,Mobile Payment,Dine-In,101,Sarah,15,Thursday,9,September,3,False,False,2024-09-26 15:00:00,Lunch,Weekday,Other record
1697,2024-06-26,17:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Dine-In,105,Nina,17,Wednesday,6,June,2,False,False,2024-06-26 17:00:00,Dinner,Weekday,Other record
1698,2024-04-28,15:15:00,Filet Mignon,Entree,3.0,42,126.0,Mobile Payment,Dine-In,101,Sarah,15,Sunday,4,April,6,True,True,2024-04-28 15:00:00,Lunch,Weekend,High-value record
1699,2024-04-30,22:45:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Cash,Dine-In,104,Carlos,22,Tuesday,4,April,1,False,True,2024-04-30 22:00:00,Dinner,Weekday,High-value record
1700,2024-01-18,15:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Credit Card,Dine-In,101,Sarah,15,Thursday,1,January,3,False,False,2024-01-18 15:00:00,Lunch,Weekday,Other record
1701,2024-05-22,20:45:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Takeaway,104,Carlos,20,Wednesday,5,May,2,False,False,2024-05-22 20:00:00,Dinner,Weekday,Other record
1702,2024-01-23,14:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Takeaway,105,Nina,14,Tuesday,1,January,1,False,False,2024-01-23 14:00:00,Lunch,Weekday,Other record
1703,2024-01-27,21:30:00,Ribeye Steak,Entree,11.0,35,385.0,Credit Card,Dine-In,105,Nina,21,Saturday,1,January,5,True,True,2024-01-27 21:00:00,Dinner,Weekend,High-value record
1704,2024-06-21,15:15:00,Ribeye Steak,Entree,5.0,35,175.0,Mobile Payment,Delivery,104,Carlos,15,Friday,6,June,4,False,True,2024-06-21 15:00:00,Lunch,Weekday,High-value record
1705,2024-08-06,22:00:00,Filet Mignon,Entree,11.0,42,462.0,Credit Card,Delivery,103,Emily,22,Tuesday,8,August,1,False,True,2024-08-06 22:00:00,Dinner,Weekday,High-value record
1706,2024-09-30,18:45:00,Chocolate Lava Cake,Dessert,12.0,9,108.0,Mobile Payment,Takeaway,102,Jake,18,Monday,9,September,0,False,True,2024-09-30 18:00:00,Dinner,Weekday,High-value record
1707,2024-07-14,18:15:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Delivery,103,Emily,18,Sunday,7,July,6,True,True,2024-07-14 18:00:00,Dinner,Weekend,High-value record
1708,2024-02-13,14:30:00,Mashed Potatoes,Side,6.0,7,42.0,Credit Card,Dine-In,105,Nina,14,Tuesday,2,February,1,False,False,2024-02-13 14:00:00,Lunch,Weekday,Other record
1709,2024-05-20,16:30:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Delivery,101,Sarah,16,Monday,5,May,0,False,True,2024-05-20 16:00:00,Lunch,Weekday,High-value record
1710,2024-03-04,15:30:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Takeaway,101,Sarah,15,Monday,3,March,0,False,False,2024-03-04 15:00:00,Lunch,Weekday,Other record
1711,2024-08-13,11:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,105,Nina,11,Tuesday,8,August,1,False,True,2024-08-13 11:00:00,Lunch,Weekday,High-value record
1712,2024-04-21,17:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Delivery,105,Nina,17,Sunday,4,April,6,True,False,2024-04-21 17:00:00,Dinner,Weekend,Other record
1713,2024-06-09,12:45:00,New York Strip,Entree,3.0,38,114.0,Credit Card,Takeaway,104,Carlos,12,Sunday,6,June,6,True,True,2024-06-09 12:00:00,Lunch,Weekend,High-value record
1714,2024-03-06,14:15:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Dine-In,102,Jake,14,Wednesday,3,March,2,False,True,2024-03-06 14:00:00,Lunch,Weekday,High-value record
1715,2024-02-28,21:00:00,New York Strip,Entree,9.0,38,342.0,Credit Card,Delivery,103,Emily,21,Wednesday,2,February,2,False,True,2024-02-28 21:00:00,Dinner,Weekday,High-value record
1716,2024-01-22,19:15:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Dine-In,103,Emily,19,Monday,1,January,0,False,True,2024-01-22 19:00:00,Dinner,Weekday,High-value record
1717,2024-10-03,22:00:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Credit Card,Dine-In,101,Sarah,22,Thursday,10,October,3,False,False,2024-10-03 22:00:00,Dinner,Weekday,Other record
1718,2024-09-16,18:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,103,Emily,18,Monday,9,September,0,False,False,2024-09-16 18:00:00,Dinner,Weekday,Other record
1719,2024-10-19,16:45:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Dine-In,101,Sarah,16,Saturday,10,October,5,True,True,2024-10-19 16:00:00,Lunch,Weekend,High-value record
1720,2024-06-16,20:30:00,Mashed Potatoes,Side,9.0,7,63.0,Mobile Payment,Takeaway,104,Carlos,20,Sunday,6,June,6,True,True,2024-06-16 20:00:00,Dinner,Weekend,High-value record
1721,2024-05-30,20:00:00,New York Strip,Entree,6.0,38,228.0,Cash,Takeaway,102,Jake,20,Thursday,5,May,3,False,True,2024-05-30 20:00:00,Dinner,Weekday,High-value record
1722,2024-10-29,11:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Delivery,105,Nina,11,Tuesday,10,October,1,False,False,2024-10-29 11:00:00,Lunch,Weekday,Other record
1723,2024-10-24,22:30:00,Caesar Salad,Appetizer,9.0,10,90.0,Mobile Payment,Dine-In,102,Jake,22,Thursday,10,October,3,False,True,2024-10-24 22:00:00,Dinner,Weekday,High-value record
1724,2024-07-14,21:00:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Delivery,105,Nina,21,Sunday,7,July,6,True,True,2024-07-14 21:00:00,Dinner,Weekend,High-value record
1725,2024-11-18,19:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Dine-In,105,Nina,19,Monday,11,November,0,False,False,2024-11-18 19:00:00,Dinner,Weekday,Other record
1726,2024-08-29,21:45:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Delivery,103,Emily,21,Thursday,8,August,3,False,False,2024-08-29 21:00:00,Dinner,Weekday,Other record
1727,2024-05-04,16:15:00,Mashed Potatoes,Side,4.0,7,28.0,Credit Card,Takeaway,101,Sarah,16,Saturday,5,May,5,True,False,2024-05-04 16:00:00,Lunch,Weekend,Other record
1728,2024-12-20,14:45:00,Truffle Fries,Side,5.0,8,40.0,Credit Card,Dine-In,103,Emily,14,Friday,12,December,4,False,False,2024-12-20 14:00:00,Lunch,Weekday,Other record
1729,2024-10-13,19:00:00,Mashed Potatoes,Side,7.0,7,49.0,Mobile Payment,Dine-In,104,Carlos,19,Sunday,10,October,6,True,False,2024-10-13 19:00:00,Dinner,Weekend,Other record
1730,2024-08-02,14:15:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Credit Card,Delivery,105,Nina,14,Friday,8,August,4,False,False,2024-08-02 14:00:00,Lunch,Weekday,Other record
1731,2024-12-06,13:30:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Credit Card,Dine-In,101,Sarah,13,Friday,12,December,4,False,False,2024-12-06 13:00:00,Lunch,Weekday,Other record
1732,2024-07-28,17:15:00,Chocolate Lava Cake,Dessert,9.0,9,81.0,Mobile Payment,Dine-In,102,Jake,17,Sunday,7,July,6,True,True,2024-07-28 17:00:00,Dinner,Weekend,High-value record
1733,2024-08-20,11:15:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Delivery,104,Carlos,11,Tuesday,8,August,1,False,True,2024-08-20 11:00:00,Lunch,Weekday,High-value record
1734,2024-02-21,13:00:00,Grilled Asparagus,Side,1.0,8,8.0,Mobile Payment,Dine-In,101,Sarah,13,Wednesday,2,February,2,False,False,2024-02-21 13:00:00,Lunch,Weekday,Other record
1735,2024-03-08,19:45:00,Grilled Asparagus,Side,6.0,8,48.0,Cash,Takeaway,105,Nina,19,Friday,3,March,4,False,False,2024-03-08 19:00:00,Dinner,Weekday,Other record
1736,2024-05-03,22:30:00,Filet Mignon,Entree,6.0,42,252.0,Credit Card,Delivery,105,Nina,22,Friday,5,May,4,False,True,2024-05-03 22:00:00,Dinner,Weekday,High-value record
1737,2024-11-11,12:00:00,Filet Mignon,Entree,3.0,42,126.0,Credit Card,Takeaway,104,Carlos,12,Monday,11,November,0,False,True,2024-11-11 12:00:00,Lunch,Weekday,High-value record
1738,2024-08-11,15:45:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Dine-In,105,Nina,15,Sunday,8,August,6,True,False,2024-08-11 15:00:00,Lunch,Weekend,Other record
1739,2024-09-17,12:15:00,Ribeye Steak,Entree,5.0,35,175.0,Mobile Payment,Takeaway,104,Carlos,12,Tuesday,9,September,1,False,True,2024-09-17 12:00:00,Lunch,Weekday,High-value record
1740,2024-07-13,16:45:00,New York Strip,Entree,10.0,38,380.0,Mobile Payment,Delivery,103,Emily,16,Saturday,7,July,5,True,True,2024-07-13 16:00:00,Lunch,Weekend,High-value record
1741,2024-02-19,14:30:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Delivery,105,Nina,14,Monday,2,February,0,False,False,2024-02-19 14:00:00,Lunch,Weekday,Other record
1742,2024-09-25,20:45:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Takeaway,102,Jake,20,Wednesday,9,September,2,False,True,2024-09-25 20:00:00,Dinner,Weekday,High-value record
1743,2024-03-14,11:15:00,Grilled Asparagus,Side,6.0,8,48.0,Credit Card,Delivery,105,Nina,11,Thursday,3,March,3,False,False,2024-03-14 11:00:00,Lunch,Weekday,Other record
1744,2024-06-09,12:30:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Takeaway,103,Emily,12,Sunday,6,June,6,True,False,2024-06-09 12:00:00,Lunch,Weekend,Other record
1745,2024-09-06,18:15:00,New York Strip,Entree,7.0,38,266.0,Credit Card,Delivery,101,Sarah,18,Friday,9,September,4,False,True,2024-09-06 18:00:00,Dinner,Weekday,High-value record
1746,2024-04-28,21:30:00,New York Strip,Entree,2.0,38,76.0,Cash,Delivery,105,Nina,21,Sunday,4,April,6,True,True,2024-04-28 21:00:00,Dinner,Weekend,High-value record
1747,2024-03-27,11:00:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Cash,Dine-In,104,Carlos,11,Wednesday,3,March,2,False,True,2024-03-27 11:00:00,Lunch,Weekday,High-value record
1748,2024-01-14,16:15:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Delivery,104,Carlos,16,Sunday,1,January,6,True,True,2024-01-14 16:00:00,Lunch,Weekend,High-value record
1749,2024-09-23,13:45:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Mobile Payment,Delivery,101,Sarah,13,Monday,9,September,0,False,False,2024-09-23 13:00:00,Lunch,Weekday,Other record
1750,2024-08-15,17:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Takeaway,101,Sarah,17,Thursday,8,August,3,False,False,2024-08-15 17:00:00,Dinner,Weekday,Other record
1751,2024-06-30,12:15:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Dine-In,105,Nina,12,Sunday,6,June,6,True,False,2024-06-30 12:00:00,Lunch,Weekend,Other record
1752,2024-06-20,15:45:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Mobile Payment,Dine-In,103,Emily,15,Thursday,6,June,3,False,True,2024-06-20 15:00:00,Lunch,Weekday,High-value record
1753,2024-01-20,17:00:00,Truffle Fries,Side,11.0,8,88.0,Credit Card,Dine-In,105,Nina,17,Saturday,1,January,5,True,True,2024-01-20 17:00:00,Dinner,Weekend,High-value record
1754,2024-12-04,21:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Dine-In,105,Nina,21,Wednesday,12,December,2,False,False,2024-12-04 21:00:00,Dinner,Weekday,Other record
1755,2024-07-11,14:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Takeaway,102,Jake,14,Thursday,7,July,3,False,False,2024-07-11 14:00:00,Lunch,Weekday,Other record
1756,2024-09-11,15:15:00,Caesar Salad,Appetizer,1.0,10,10.0,Mobile Payment,Delivery,102,Jake,15,Wednesday,9,September,2,False,False,2024-09-11 15:00:00,Lunch,Weekday,Other record
1757,2024-01-02,17:00:00,Old Fashioned,Beverage,10.0,12,120.0,Mobile Payment,Dine-In,102,Jake,17,Tuesday,1,January,1,False,True,2024-01-02 17:00:00,Dinner,Weekday,High-value record
1758,2024-01-20,17:30:00,Chocolate Lava Cake,Dessert,9.0,9,81.0,Mobile Payment,Delivery,102,Jake,17,Saturday,1,January,5,True,True,2024-01-20 17:00:00,Dinner,Weekend,High-value record
1759,2024-11-22,16:45:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Credit Card,Dine-In,103,Emily,16,Friday,11,November,4,False,False,2024-11-22 16:00:00,Lunch,Weekday,Other record
1760,2024-12-08,18:45:00,Bourbon BBQ Burger,Entree,10.0,22,220.0,Mobile Payment,Takeaway,105,Nina,18,Sunday,12,December,6,True,True,2024-12-08 18:00:00,Dinner,Weekend,High-value record
1761,2024-09-03,15:00:00,Caesar Salad,Appetizer,1.0,10,10.0,Credit Card,Takeaway,104,Carlos,15,Tuesday,9,September,1,False,False,2024-09-03 15:00:00,Lunch,Weekday,Other record
1762,2024-06-15,14:45:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Takeaway,101,Sarah,14,Saturday,6,June,5,True,True,2024-06-15 14:00:00,Lunch,Weekend,High-value record
1763,2024-06-26,22:45:00,Truffle Fries,Side,4.0,8,32.0,Credit Card,Takeaway,105,Nina,22,Wednesday,6,June,2,False,False,2024-06-26 22:00:00,Dinner,Weekday,Other record
1764,2024-07-29,21:15:00,Ribeye Steak,Entree,5.0,35,175.0,Credit Card,Delivery,102,Jake,21,Monday,7,July,0,False,True,2024-07-29 21:00:00,Dinner,Weekday,High-value record
1765,2024-07-28,11:30:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Credit Card,Takeaway,104,Carlos,11,Sunday,7,July,6,True,False,2024-07-28 11:00:00,Lunch,Weekend,Other record
1766,2024-08-05,17:30:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Delivery,102,Jake,17,Monday,8,August,0,False,True,2024-08-05 17:00:00,Dinner,Weekday,High-value record
1767,2024-06-22,21:00:00,Shrimp Cocktail,Appetizer,10.0,14,140.0,Credit Card,Dine-In,105,Nina,21,Saturday,6,June,5,True,True,2024-06-22 21:00:00,Dinner,Weekend,High-value record
1768,2024-03-26,19:15:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Mobile Payment,Delivery,103,Emily,19,Tuesday,3,March,1,False,False,2024-03-26 19:00:00,Dinner,Weekday,Other record
1769,2024-03-07,20:00:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Dine-In,103,Emily,20,Thursday,3,March,3,False,False,2024-03-07 20:00:00,Dinner,Weekday,Other record
1770,2024-06-29,19:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Mobile Payment,Dine-In,103,Emily,19,Saturday,6,June,5,True,False,2024-06-29 19:00:00,Dinner,Weekend,Other record
1771,2024-10-01,14:15:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Dine-In,103,Emily,14,Tuesday,10,October,1,False,True,2024-10-01 14:00:00,Lunch,Weekday,High-value record
1772,2024-03-23,16:30:00,Grilled Asparagus,Side,4.0,8,32.0,Mobile Payment,Delivery,102,Jake,16,Saturday,3,March,5,True,False,2024-03-23 16:00:00,Lunch,Weekend,Other record
1773,2024-01-07,11:00:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Mobile Payment,Takeaway,104,Carlos,11,Sunday,1,January,6,True,False,2024-01-07 11:00:00,Lunch,Weekend,Other record
