date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue
2024-06-03,11:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Dine-In,103,Emily,11,Monday,6,June,0,False,False
2024-10-10,19:15:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Takeaway,102,Jake,19,Thursday,10,October,3,False,True
2024-03-11,15:30:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Cash,Takeaway,103,Emily,15,Monday,3,March,0,False,False
2024-02-17,20:45:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Dine-In,103,Emily,20,Saturday,2,February,5,True,False
2024-09-04,13:45:00,Truffle Fries,Side,5.0,8,40.0,Cash,Delivery,103,Emily,13,Wednesday,9,September,2,False,False
2024-01-20,22:45:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Takeaway,104,Carlos,22,Saturday,1,January,5,True,True
2024-08-01,12:15:00,Truffle Fries,Side,5.0,8,40.0,Cash,Delivery,104,Carlos,12,Thursday,8,August,3,False,False
2024-01-28,15:00:00,Mashed Potatoes,Side,5.0,7,35.0,Mobile Payment,Dine-In,103,Emily,15,Sunday,1,January,6,True,False
2024-09-14,22:15:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Delivery,104,Carlos,22,Saturday,9,September,5,True,True
2024-08-16,20:00:00,Caesar Salad,Appetizer,7.0,10,70.0,Credit Card,Takeaway,102,Jake,20,Friday,8,August,4,False,True
2024-03-08,16:00:00,Old Fashioned,Beverage,7.0,12,84.0,Mobile Payment,Dine-In,105,Nina,16,Friday,3,March,4,False,True
2024-07-23,15:00:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Delivery,102,Jake,15,Tuesday,7,July,1,False,False
2024-03-10,18:15:00,Old Fashioned,Beverage,9.0,12,108.0,Mobile Payment,Delivery,102,Jake,18,Sunday,3,March,6,True,True
2024-10-14,20:15:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,103,Emily,20,Monday,10,October,0,False,False
2024-12-16,20:00:00,Filet Mignon,Entree,9.0,42,378.0,Credit Card,Takeaway,103,Emily,20,Monday,12,December,0,False,True
2024-04-07,16:30:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Credit Card,Dine-In,103,Emily,16,Sunday,4,April,6,True,False
2024-11-11,18:15:00,Old Fashioned,Beverage,2.0,12,24.0,Cash,Dine-In,103,Emily,18,Monday,11,November,0,False,False
2024-03-20,22:00:00,Filet Mignon,Entree,2.0,42,84.0,Cash,Delivery,102,Jake,22,Wednesday,3,March,2,False,True
2024-05-27,11:30:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Takeaway,104,Carlos,11,Monday,5,May,0,False,False
2024-01-12,16:15:00,Truffle Fries,Side,9.0,8,72.0,Cash,Dine-In,105,Nina,16,Friday,1,January,4,False,True
2024-09-24,15:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Delivery,101,Sarah,15,Tuesday,9,September,1,False,False
2024-07-11,20:00:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Cash,Takeaway,102,Jake,20,Thursday,7,July,3,False,False
2024-12-22,20:30:00,Ribeye Steak,Entree,9.0,35,315.0,Mobile Payment,Dine-In,101,Sarah,20,Sunday,12,December,6,True,True
2024-07-17,21:30:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Cash,Dine-In,103,Emily,21,Wednesday,7,July,2,False,True
2024-11-28,17:15:00,Grilled Asparagus,Side,12.0,8,96.0,Mobile Payment,Dine-In,103,Emily,17,Thursday,11,November,3,False,True
2024-09-05,20:00:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Takeaway,105,Nina,20,Thursday,9,September,3,False,True
2024-12-30,11:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Credit Card,Takeaway,104,Carlos,11,Monday,12,December,0,False,False
2024-07-20,22:15:00,Ribeye Steak,Entree,6.0,35,210.0,Mobile Payment,Takeaway,103,Emily,22,Saturday,7,July,5,True,True
2024-11-16,15:15:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Cash,Delivery,103,Emily,15,Saturday,11,November,5,True,True
2024-07-17,11:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,102,Jake,11,Wednesday,7,July,2,False,False
2024-02-14,22:45:00,Cabernet Sauvignon,Beverage,12.0,16,192.0,Mobile Payment,Delivery,102,Jake,22,Wednesday,2,February,2,False,True
2024-08-01,14:15:00,Grilled Asparagus,Side,3.0,8,24.0,Mobile Payment,Takeaway,104,Carlos,14,Thursday,8,August,3,False,False
2024-10-04,13:15:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Delivery,102,Jake,13,Friday,10,October,4,False,True
2024-03-11,15:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,102,Jake,15,Monday,3,March,0,False,False
2024-06-11,12:00:00,New York Strip,Entree,3.0,38,114.0,Cash,Delivery,101,Sarah,12,Tuesday,6,June,1,False,True
2024-06-12,17:45:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Mobile Payment,Delivery,103,Emily,17,Wednesday,6,June,2,False,True
2024-03-18,14:00:00,New York Strip,Entree,2.0,38,76.0,Cash,Delivery,105,Nina,14,Monday,3,March,0,False,True
2024-05-16,20:15:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Delivery,101,Sarah,20,Thursday,5,May,3,False,False
2024-07-02,12:45:00,New York Strip,Entree,6.0,38,228.0,Mobile Payment,Takeaway,103,Emily,12,Tuesday,7,July,1,False,True
2024-04-04,17:45:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Dine-In,102,Jake,17,Thursday,4,April,3,False,False
2024-01-17,17:00:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Cash,Delivery,102,Jake,17,Wednesday,1,January,2,False,True
2024-04-14,12:15:00,Old Fashioned,Beverage,6.0,12,72.0,Credit Card,Delivery,103,Emily,12,Sunday,4,April,6,True,True
2024-08-22,14:45:00,Grilled Asparagus,Side,1.0,8,8.0,Mobile Payment,Delivery,104,Carlos,14,Thursday,8,August,3,False,False
2024-06-09,17:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Credit Card,Takeaway,101,Sarah,17,Sunday,6,June,6,True,False
2024-05-05,19:45:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Takeaway,105,Nina,19,Sunday,5,May,6,True,False
2024-11-18,11:15:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Takeaway,103,Emily,11,Monday,11,November,0,False,True
2024-08-24,13:45:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Cash,Delivery,105,Nina,13,Saturday,8,August,5,True,True
2024-03-13,18:45:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Dine-In,105,Nina,18,Wednesday,3,March,2,False,True
2024-12-22,19:15:00,Grilled Asparagus,Side,7.0,8,56.0,Credit Card,Takeaway,101,Sarah,19,Sunday,12,December,6,True,False
2024-04-01,18:15:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Takeaway,102,Jake,18,Monday,4,April,0,False,False
2024-03-04,12:00:00,Truffle Fries,Side,3.0,8,24.0,Mobile Payment,Takeaway,101,Sarah,12,Monday,3,March,0,False,False
2024-09-25,22:45:00,Truffle Fries,Side,10.0,8,80.0,Mobile Payment,Dine-In,104,Carlos,22,Wednesday,9,September,2,False,True
2024-10-08,17:00:00,New York Strip,Entree,6.0,38,228.0,Mobile Payment,Delivery,102,Jake,17,Tuesday,10,October,1,False,True
2024-03-24,13:15:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Takeaway,103,Emily,13,Sunday,3,March,6,True,False
2024-08-16,15:15:00,Filet Mignon,Entree,2.0,42,84.0,Cash,Dine-In,105,Nina,15,Friday,8,August,4,False,True
2024-05-09,11:45:00,Old Fashioned,Beverage,4.0,12,48.0,Mobile Payment,Dine-In,105,Nina,11,Thursday,5,May,3,False,False
2024-09-09,14:15:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Credit Card,Takeaway,104,Carlos,14,Monday,9,September,0,False,False
2024-02-10,20:00:00,Caesar Salad,Appetizer,12.0,10,120.0,Credit Card,Delivery,105,Nina,20,Saturday,2,February,5,True,True
2024-04-16,11:15:00,New York Strip,Entree,1.0,38,38.0,Mobile Payment,Takeaway,101,Sarah,11,Tuesday,4,April,1,False,False
2024-03-15,11:30:00,Mashed Potatoes,Side,1.0,7,7.0,Cash,Dine-In,104,Carlos,11,Friday,3,March,4,False,False
2024-04-01,13:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Mobile Payment,Delivery,102,Jake,13,Monday,4,April,0,False,False
2024-08-21,22:30:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Takeaway,103,Emily,22,Wednesday,8,August,2,False,True
2024-07-13,12:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Credit Card,Takeaway,102,Jake,12,Saturday,7,July,5,True,False
2024-03-03,22:30:00,Mashed Potatoes,Side,12.0,7,84.0,Credit Card,Delivery,102,Jake,22,Sunday,3,March,6,True,True
2024-12-22,14:00:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Delivery,105,Nina,14,Sunday,12,December,6,True,True
2024-02-14,18:30:00,Grilled Asparagus,Side,10.8,8,86.4,Credit Card,Takeaway,105,Nina,18,Wednesday,2,February,2,False,True
2024-10-21,20:30:00,New York Strip,Entree,10.0,38,380.0,Mobile Payment,Takeaway,105,Nina,20,Monday,10,October,0,False,True
2024-11-19,18:45:00,New York Strip,Entree,9.0,38,342.0,Cash,Delivery,103,Emily,18,Tuesday,11,November,1,False,True
2024-04-09,11:00:00,Ribeye Steak,Entree,3.0,35,105.0,Mobile Payment,Dine-In,102,Jake,11,Tuesday,4,April,1,False,True
2024-11-11,17:45:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Delivery,102,Jake,17,Monday,11,November,0,False,True
2024-01-06,21:15:00,Truffle Fries,Side,6.0,8,48.0,Credit Card,Dine-In,103,Emily,21,Saturday,1,January,5,True,False
2024-06-02,19:30:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Takeaway,103,Emily,19,Sunday,6,June,6,True,True
2024-07-21,22:00:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Takeaway,104,Carlos,22,Sunday,7,July,6,True,True
2024-08-30,11:15:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Takeaway,105,Nina,11,Friday,8,August,4,False,False
2024-06-20,18:45:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Takeaway,105,Nina,18,Thursday,6,June,3,False,False
2024-12-13,16:00:00,Caesar Salad,Appetizer,7.0,10,70.0,Mobile Payment,Takeaway,103,Emily,16,Friday,12,December,4,False,True
2024-02-03,13:30:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Delivery,105,Nina,13,Saturday,2,February,5,True,True
2024-03-25,20:45:00,New York Strip,Entree,9.0,38,342.0,Cash,Takeaway,103,Emily,20,Monday,3,March,0,False,True
2024-12-29,11:30:00,Grilled Asparagus,Side,1.0,8,8.0,Credit Card,Dine-In,103,Emily,11,Sunday,12,December,6,True,False
2024-08-19,15:15:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Dine-In,103,Emily,15,Monday,8,August,0,False,False
2024-01-20,14:00:00,Old Fashioned,Beverage,9.0,12,108.0,Cash,Takeaway,105,Nina,14,Saturday,1,January,5,True,True
2024-03-19,14:30:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Takeaway,102,Jake,14,Tuesday,3,March,1,False,False
2024-02-20,19:15:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,105,Nina,19,Tuesday,2,February,1,False,False
2024-02-29,11:30:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Takeaway,104,Carlos,11,Thursday,2,February,3,False,True
2024-01-24,12:30:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Delivery,102,Jake,12,Wednesday,1,January,2,False,True
2024-06-13,14:15:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Mobile Payment,Takeaway,104,Carlos,14,Thursday,6,June,3,False,False
2024-12-09,12:30:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Dine-In,101,Sarah,12,Monday,12,December,0,False,True
2024-11-14,19:00:00,Caesar Salad,Appetizer,10.0,10,100.0,Credit Card,Delivery,103,Emily,19,Thursday,11,November,3,False,True
2024-05-18,13:30:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Cash,Dine-In,103,Emily,13,Saturday,5,May,5,True,False
2024-11-09,16:45:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Takeaway,101,Sarah,16,Saturday,11,November,5,True,True
2024-02-24,17:00:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Dine-In,105,Nina,17,Saturday,2,February,5,True,True
2024-10-30,21:45:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Credit Card,Takeaway,102,Jake,21,Wednesday,10,October,2,False,False
2024-12-31,21:00:00,Old Fashioned,Beverage,14.3,12,171.6,Cash,Dine-In,104,Carlos,21,Tuesday,12,December,1,False,True
2024-02-19,18:30:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Credit Card,Dine-In,102,Jake,18,Monday,2,February,0,False,True
2024-03-14,20:30:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Delivery,103,Emily,20,Thursday,3,March,3,False,False
2024-06-15,18:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,103,Emily,18,Saturday,6,June,5,True,True
2024-09-02,18:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Mobile Payment,Delivery,102,Jake,18,Monday,9,September,0,False,True
2024-09-17,12:45:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Delivery,101,Sarah,12,Tuesday,9,September,1,False,False
2024-06-03,19:45:00,Grilled Asparagus,Side,9.0,8,72.0,Credit Card,Dine-In,105,Nina,19,Monday,6,June,0,False,True
2024-05-04,19:15:00,Old Fashioned,Beverage,8.0,12,96.0,Cash,Takeaway,102,Jake,19,Saturday,5,May,5,True,True
2024-12-21,20:45:00,Grilled Asparagus,Side,9.0,8,72.0,Credit Card,Delivery,102,Jake,20,Saturday,12,December,5,True,True
2024-03-29,21:00:00,Truffle Fries,Side,11.0,8,88.0,Credit Card,Dine-In,105,Nina,21,Friday,3,March,4,False,True
2024-11-01,18:30:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Credit Card,Dine-In,103,Emily,18,Friday,11,November,4,False,False
2024-07-26,12:00:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Credit Card,Takeaway,104,Carlos,12,Friday,7,July,4,False,True
2024-11-26,21:00:00,Filet Mignon,Entree,5.0,42,210.0,Cash,Delivery,101,Sarah,21,Tuesday,11,November,1,False,True
2024-03-16,21:15:00,Old Fashioned,Beverage,9.0,12,108.0,Credit Card,Takeaway,105,Nina,21,Saturday,3,March,5,True,True
2024-10-22,18:15:00,Caesar Salad,Appetizer,7.0,10,70.0,Credit Card,Delivery,103,Emily,18,Tuesday,10,October,1,False,True
2024-08-10,22:30:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Delivery,105,Nina,22,Saturday,8,August,5,True,True
2024-07-25,13:30:00,Ribeye Steak,Entree,3.0,35,105.0,Mobile Payment,Dine-In,101,Sarah,13,Thursday,7,July,3,False,True
2024-12-26,19:30:00,Filet Mignon,Entree,6.0,42,252.0,Cash,Dine-In,104,Carlos,19,Thursday,12,December,3,False,True
2024-12-25,20:45:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Mobile Payment,Takeaway,104,Carlos,20,Wednesday,12,December,2,False,True
2024-07-14,17:15:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Credit Card,Dine-In,102,Jake,17,Sunday,7,July,6,True,True
2024-10-11,17:30:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,102,Jake,17,Friday,10,October,4,False,False
2024-03-09,11:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Delivery,104,Carlos,11,Saturday,3,March,5,True,False
2024-12-02,17:15:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Takeaway,104,Carlos,17,Monday,12,December,0,False,True
2024-12-22,20:45:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Credit Card,Delivery,104,Carlos,20,Sunday,12,December,6,True,False
2024-10-09,18:45:00,Mashed Potatoes,Side,4.0,7,28.0,Cash,Takeaway,105,Nina,18,Wednesday,10,October,2,False,False
2024-01-04,20:45:00,Truffle Fries,Side,5.0,8,40.0,Mobile Payment,Delivery,103,Emily,20,Thursday,1,January,3,False,False
2024-07-29,19:30:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Takeaway,103,Emily,19,Monday,7,July,0,False,True
2024-02-27,20:45:00,Truffle Fries,Side,2.0,8,16.0,Cash,Delivery,105,Nina,20,Tuesday,2,February,1,False,False
2024-05-23,18:00:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Cash,Dine-In,104,Carlos,18,Thursday,5,May,3,False,True
2024-11-18,22:00:00,Bourbon BBQ Burger,Entree,11.0,22,242.0,Mobile Payment,Takeaway,105,Nina,22,Monday,11,November,0,False,True
2024-01-28,16:00:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Takeaway,105,Nina,16,Sunday,1,January,6,True,False
2024-06-18,17:30:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Cash,Dine-In,105,Nina,17,Tuesday,6,June,1,False,True
2024-06-04,22:30:00,Ribeye Steak,Entree,8.0,35,280.0,Mobile Payment,Dine-In,105,Nina,22,Tuesday,6,June,1,False,True
2024-01-27,21:30:00,Truffle Fries,Side,10.0,8,80.0,Cash,Takeaway,104,Carlos,21,Saturday,1,January,5,True,True
2024-02-12,13:00:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Cash,Delivery,103,Emily,13,Monday,2,February,0,False,False
2024-05-20,15:00:00,Truffle Fries,Side,1.0,8,8.0,Mobile Payment,Dine-In,105,Nina,15,Monday,5,May,0,False,False
2024-03-18,21:45:00,Mashed Potatoes,Side,4.0,7,28.0,Credit Card,Delivery,102,Jake,21,Monday,3,March,0,False,False
2024-09-05,13:00:00,Mashed Potatoes,Side,1.0,7,7.0,Cash,Delivery,102,Jake,13,Thursday,9,September,3,False,False
2024-09-10,17:45:00,Caesar Salad,Appetizer,9.0,10,90.0,Mobile Payment,Delivery,102,Jake,17,Tuesday,9,September,1,False,True
2024-04-17,20:30:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Dine-In,102,Jake,20,Wednesday,4,April,2,False,True
2024-08-25,17:45:00,Shrimp Cocktail,Appetizer,10.0,14,140.0,Mobile Payment,Delivery,102,Jake,17,Sunday,8,August,6,True,True
2024-07-13,21:45:00,Old Fashioned,Beverage,7.0,12,84.0,Cash,Delivery,104,Carlos,21,Saturday,7,July,5,True,True
2024-01-07,15:45:00,Grilled Asparagus,Side,4.0,8,32.0,Mobile Payment,Delivery,101,Sarah,15,Sunday,1,January,6,True,False
2024-02-19,19:30:00,Grilled Asparagus,Side,12.0,8,96.0,Mobile Payment,Takeaway,103,Emily,19,Monday,2,February,0,False,True
2024-05-18,15:00:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Credit Card,Takeaway,102,Jake,15,Saturday,5,May,5,True,True
2024-12-10,20:15:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Mobile Payment,Delivery,102,Jake,20,Tuesday,12,December,1,False,True
2024-06-09,19:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Dine-In,104,Carlos,19,Sunday,6,June,6,True,False
2024-02-20,19:00:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Credit Card,Dine-In,103,Emily,19,Tuesday,2,February,1,False,True
2024-05-08,14:00:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Dine-In,105,Nina,14,Wednesday,5,May,2,False,True
2024-12-02,14:00:00,Truffle Fries,Side,1.0,8,8.0,Cash,Delivery,102,Jake,14,Monday,12,December,0,False,False
2024-07-11,21:15:00,Filet Mignon,Entree,5.0,42,210.0,Credit Card,Takeaway,104,Carlos,21,Thursday,7,July,3,False,True
2024-12-04,12:45:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Mobile Payment,Delivery,103,Emily,12,Wednesday,12,December,2,False,True
2024-05-11,13:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Takeaway,103,Emily,13,Saturday,5,May,5,True,False
2024-01-31,15:30:00,New York Strip,Entree,3.0,38,114.0,Cash,Takeaway,102,Jake,15,Wednesday,1,January,2,False,True
2024-11-08,17:15:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Cash,Dine-In,105,Nina,17,Friday,11,November,4,False,True
2024-08-08,14:00:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Dine-In,101,Sarah,14,Thursday,8,August,3,False,False
2024-02-06,20:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,101,Sarah,20,Tuesday,2,February,1,False,False
2024-01-20,21:45:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Mobile Payment,Takeaway,104,Carlos,21,Saturday,1,January,5,True,True
2024-10-21,11:45:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Delivery,101,Sarah,11,Monday,10,October,0,False,False
2024-10-03,14:00:00,Grilled Asparagus,Side,4.0,8,32.0,Cash,Delivery,105,Nina,14,Thursday,10,October,3,False,False
2024-07-02,16:30:00,Grilled Asparagus,Side,1.0,8,8.0,Mobile Payment,Delivery,101,Sarah,16,Tuesday,7,July,1,False,False
2024-07-06,19:30:00,Filet Mignon,Entree,8.0,42,336.0,Credit Card,Delivery,102,Jake,19,Saturday,7,July,5,True,True
2024-03-31,19:00:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Delivery,104,Carlos,19,Sunday,3,March,6,True,False
2024-02-24,21:30:00,Old Fashioned,Beverage,2.0,12,24.0,Mobile Payment,Takeaway,102,Jake,21,Saturday,2,February,5,True,False
2024-03-12,11:15:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Takeaway,104,Carlos,11,Tuesday,3,March,1,False,True
2024-02-02,19:30:00,Old Fashioned,Beverage,11.0,12,132.0,Credit Card,Dine-In,101,Sarah,19,Friday,2,February,4,False,True
2024-06-22,11:30:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Dine-In,102,Jake,11,Saturday,6,June,5,True,False
2024-11-30,21:45:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Cash,Delivery,105,Nina,21,Saturday,11,November,5,True,True
2024-04-29,12:00:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Delivery,101,Sarah,12,Monday,4,April,0,False,False
2024-08-29,20:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Dine-In,101,Sarah,20,Thursday,8,August,3,False,False
2024-06-06,12:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Dine-In,101,Sarah,12,Thursday,6,June,3,False,False
2024-02-28,18:15:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Takeaway,104,Carlos,18,Wednesday,2,February,2,False,True
2024-06-15,12:15:00,Mashed Potatoes,Side,4.0,7,28.0,Cash,Delivery,102,Jake,12,Saturday,6,June,5,True,False
2024-06-20,12:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Dine-In,103,Emily,12,Thursday,6,June,3,False,False
2024-10-10,13:45:00,Caesar Salad,Appetizer,5.0,10,50.0,Cash,Dine-In,101,Sarah,13,Thursday,10,October,3,False,False
2024-11-19,20:45:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Dine-In,101,Sarah,20,Tuesday,11,November,1,False,True
2024-01-04,13:00:00,Truffle Fries,Side,5.0,8,40.0,Credit Card,Takeaway,104,Carlos,13,Thursday,1,January,3,False,False
2024-12-20,13:15:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Takeaway,104,Carlos,13,Friday,12,December,4,False,True
2024-05-02,13:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Takeaway,105,Nina,13,Thursday,5,May,3,False,False
2024-02-15,21:30:00,Mashed Potatoes,Side,8.0,7,56.0,Cash,Delivery,102,Jake,21,Thursday,2,February,3,False,False
2024-04-08,12:00:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Mobile Payment,Delivery,102,Jake,12,Monday,4,April,0,False,False
2024-08-25,21:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Dine-In,102,Jake,21,Sunday,8,August,6,True,False
2024-12-16,18:45:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Dine-In,101,Sarah,18,Monday,12,December,0,False,True
2024-11-26,16:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Credit Card,Takeaway,105,Nina,16,Tuesday,11,November,1,False,False
2024-08-20,11:00:00,Truffle Fries,Side,1.0,8,8.0,Mobile Payment,Dine-In,102,Jake,11,Tuesday,8,August,1,False,False
2024-01-15,18:00:00,Filet Mignon,Entree,4.0,42,168.0,Mobile Payment,Takeaway,105,Nina,18,Monday,1,January,0,False,True
2024-10-23,16:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Dine-In,103,Emily,16,Wednesday,10,October,2,False,False
2024-04-26,12:15:00,Truffle Fries,Side,5.0,8,40.0,Cash,Takeaway,102,Jake,12,Friday,4,April,4,False,False
2024-02-07,18:45:00,Ribeye Steak,Entree,8.0,35,280.0,Cash,Dine-In,105,Nina,18,Wednesday,2,February,2,False,True
2024-08-20,13:45:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Delivery,102,Jake,13,Tuesday,8,August,1,False,False
2024-11-19,16:30:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Dine-In,105,Nina,16,Tuesday,11,November,1,False,False
2024-01-31,15:15:00,Filet Mignon,Entree,5.0,42,210.0,Credit Card,Takeaway,102,Jake,15,Wednesday,1,January,2,False,True
2024-06-24,14:30:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Delivery,102,Jake,14,Monday,6,June,0,False,False
2024-10-22,19:15:00,Filet Mignon,Entree,8.0,42,336.0,Mobile Payment,Takeaway,102,Jake,19,Tuesday,10,October,1,False,True
2024-10-29,18:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Mobile Payment,Takeaway,102,Jake,18,Tuesday,10,October,1,False,False
2024-05-06,16:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Dine-In,105,Nina,16,Monday,5,May,0,False,False
2024-01-03,17:00:00,Ribeye Steak,Entree,7.0,35,245.0,Mobile Payment,Delivery,101,Sarah,17,Wednesday,1,January,2,False,True
